listingTitile,price,bathrooms,beds,toilets,street,city,state,status,agentContact,imagesProvided,listingURL
A Massive 3bedroom Flat,1800000,3,3,3,Ifako Gbagada,Gbagada,Lagos,,08167742895,4,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-ifako-gbagada-gbagada-lagos-4GRCZ
2 Bedroom Flat,1300000,2,2,2,Aguda,Surulere,Lagos,,08167742895,4,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-aguda-surulere-lagos-4GQML
Luxury Built & Tastefully Finished Fully Serviced 4bedroom Terrace Duplex + A Room Bq...,13000000,4,4,4,Opebi,Ikeja,Lagos,FurnishedServiced,08167742895,4,https://www.propertypro.ng/property/4-bedroom-house-for-rent-opebi-ikeja-lagos-2GLWR
A Newly Renovated And Spacious 3 Bedroom Flat All Ensuite,2000000,0,0,0,In An Estate Behind Chevron Staff Club,Gbagada,Lagos,,09061623299,4,https://www.propertypro.ng/property/flat-apartment-for-rent-in-an-estate-behind-chevron-staff-club-gbagada-lagos-8FPEX
Decent 4 Bedroom Detached Building,6000000,0,0,0,Adeniyi Jones,Ikeja,Lagos,,09061623299,4,https://www.propertypro.ng/property/house-for-rent-adeniyi-jones-ikeja-lagos-9GAJQ
4 Bedroom Semi Detached House With Boys Quarters,180000000,0,0,0,Lekki Phase 1,Lekki,Lagos,,09061623299,4,https://www.propertypro.ng/property/house-for-rent-lekki-phase-1-lekki-lagos-3FZUW
A Beautiful Serviced Self Contain Shortlet Apartment In Akoka Yaba,12500, , , ,Akoka,Yaba,Lagos,,09061623299,4,https://www.propertypro.ng/property/flat-apartment-for-rent-akoka-yaba-lagos-1FSUP
A Decent 2 Bedroom Apartment At Bajulaye Road Shomolu,750000, , , ,Ayoade Street Off Bajulaye Shomolu,Shomolu,Lagos,,09061623299,4,https://www.propertypro.ng/property/flat-apartment-for-rent-ayoade-street-off-bajulaye-shomolu-shomolu-lagos-0FPSK
Very Decent Warehouse,2500000,0,0,0,Aladura Estate Anthony Village,Maryland,Lagos,,09061623299,4,https://www.propertypro.ng/property/commercial-property-for-rent-aladura-estate-anthony-village-maryland-lagos-6FXBU
A Service Apartment Of 3 Bedroom Flat,3500000,0,0,0,Adeniyi Jones,Ikeja,Lagos,,09061623299,1,https://www.propertypro.ng/property/flat-apartment-for-rent-adeniyi-jones-ikeja-lagos-8FPKU
Decent Mini Flat,450000,0,0,0,Abule Ijesha,Yaba,Lagos,,09061623299,1,https://www.propertypro.ng/property/flat-apartment-for-rent-abule-ijesha-yaba-lagos-1FSRH
Newly Renovated And Spacious 4 Bedroom Terrace Duplex,2500000,0,0,0,Orchid Road,Lekki,Lagos,,09061623299,1,https://www.propertypro.ng/property/house-for-rent-orchid-road-lekki-lagos-4FSMH
A Lovely Room Self Contain,200000,0,0,0,Abule Egba Abule,Egba,Lagos,,09061623299,1,https://www.propertypro.ng/property/house-for-rent-abule-egba-abule-egba-lagos-0FYBU
Very Spacious Modern 3 Bedroom Flat,1300000,0,0,0,Off Haruna Ifako Ogba,Ogba,Lagos,,09061623299,1,https://www.propertypro.ng/property/flat-apartment-for-rent-off-haruna-ifako-ogba-ogba-lagos-9GAJN
Mini Flat,800000,0,0,0,Magodo Gra Phase 2 Kosofe,Kosofe/Ikosi,Lagos,,08166683865,1,https://www.propertypro.ng/property/flat-apartment-for-rent-magodo-gra-phase-2-kosofe-ikosi-lagos-5FHNN
29 Plots Of Land In Ikeja,100000000, , , ,Awolowo Way,Ikeja,Lagos,,09061623299,1,https://www.propertypro.ng/property/land-for-rent-awolowo-way-ikeja-lagos-3FSUD
A Clean Mini Flat,500000,0,0,0,Shomolu,Shomolu,Lagos,,09061623299,1,https://www.propertypro.ng/property/flat-apartment-for-rent-shomolu-shomolu-lagos-4FLRR
A Decent 3 Bedroom Flat,700000,0,0,0,Williams Estate Abule Egba Abule,Egba,Lagos,,09061623299,1,https://www.propertypro.ng/property/flat-apartment-for-rent-williams-estate-abule-egba-abule-egba-lagos-0FPKQ
Newly Built 4 Bedroom Semi Detached Duplex,3000000,0,0,0,Aguda(ogba),Ogba,Lagos,,09061623299,1,https://www.propertypro.ng/property/house-for-rent-agudaogba-ogba-lagos-9FSXH
Newly Built Mini Flat,750000,0,0,0,Onike,Yaba,Lagos,,09061623299,1,https://www.propertypro.ng/property/flat-apartment-for-rent-onike-yaba-lagos-1FVUH
Beautifully Built 2 Bedroom Flat With Pop,800000,0,0,0,Royal Estate Isheri Kosofe Kosofe,Kosofe/Ikosi,Lagos,,09061623299,1,https://www.propertypro.ng/property/flat-apartment-for-rent-royal-estate-isheri-kosofe-kosofe-ikosi-lagos-8FPMK
Spacious Mini Flat,1800000,0,0,0,Lekki Phase 1,Lekki,Lagos,,08166683865,1,https://www.propertypro.ng/property/flat-apartment-for-rent-lekki-phase-1-lekki-lagos-7FKJP
Newly Built And Luxurious 4 Bedroom Terrace Duplex,3500000,0,0,0,Ikate,Lekki,Lagos,,09061623299,1,https://www.propertypro.ng/property/house-for-rent-ikate-lekki-lagos-6FSMG
Spacious 3 Bedroom Flat,1300000,0,0,0,Fola Agoro,Yaba,Lagos,,09061623299,1,https://www.propertypro.ng/property/flat-apartment-for-rent-fola-agoro-yaba-lagos-1GBBZ
A Nice Mini Flat,350000,0,0,0,New Oko Oba Oko Oba,Agege,Lagos,,09061623299,1,https://www.propertypro.ng/property/flat-apartment-for-rent-new-oko-oba-oko-oba-agege-lagos-5FPRK
6500mt Vessel,12000,0,0,0,,Apapa,Lagos,,07038451502,1,https://www.propertypro.ng/property/commercial-property-for-rent-apapa-lagos-0GSUC
2bedroom Apartment,3000000,2,2,3,Ikate,Lekki,Lagos,Newly Built,07051883525,1,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-ikate-lekki-lagos-3GNWC
Very Beautiful And Standard Mini Flat In Jibowu,750000, , , ,Jibowu,Yaba,Lagos,,09061623299,3,https://www.propertypro.ng/property/flat-apartment-for-rent-jibowu-yaba-lagos-9FTHZ
Very Spacious Self Contain,500000,0,0,0,Ogudu Orike,Ogudu,Lagos,,09061623299,3,https://www.propertypro.ng/property/flat-apartment-for-rent-ogudu-orike-ogudu-lagos-1FQHZ
Spacious Mini Flat,300000,0,0,0,Iju Ishaga,Agege,Lagos,,09061623299,3,https://www.propertypro.ng/property/flat-apartment-for-rent-iju-ishaga-agege-lagos-7FVFH
A Super Clean Room Self Contain With Pop,400000,0,0,0,Omole Phase 2,Ojodu,Lagos,,09061623299,3,https://www.propertypro.ng/property/flat-apartment-for-rent-omole-phase-2-ojodu-lagos-7FUNJ
Exquisite 2 Bedroom Apartment At New Oko Oba,1000000, , , ,New Oko Oba Oko Oba,Agege,Lagos,,09061623299,3,https://www.propertypro.ng/property/flat-apartment-for-rent-new-oko-oba-oko-oba-agege-lagos-1FPVN
Very Spacious Mini Flat,400000,0,0,0,Isheri Egbe,Egbe/Idimu,Lagos,,09061623299,3,https://www.propertypro.ng/property/flat-apartment-for-rent-isheri-egbe-idimu-lagos-9FTEB
150sqm2 Space (upstairs And Downstairs Inclusive),8000000, , ,3,Ajah,Ajah,Lagos,,09034504273,3,https://www.propertypro.ng/property/commercial-property-for-rent-ajah-ajah-lagos-1FDPF
Mini Flat,300000,0,0,0,Abule Egba Abule,Egba,Lagos,,09061623299,3,https://www.propertypro.ng/property/flat-apartment-for-rent-abule-egba-abule-egba-lagos-7GANX
Newly Renovated Room Self Contain,400000,0,0,0,Maryland,Ikeja,Lagos,,09061623299,3,https://www.propertypro.ng/property/house-for-rent-maryland-ikeja-lagos-9FYFD
Lovely Mini Flat With Pop,500000,0,0,0,Jacob Street Fadeyi,Shomolu,Lagos,,09061623299,3,https://www.propertypro.ng/property/flat-apartment-for-rent-jacob-street-fadeyi-shomolu-lagos-4FRVN
Spacious Mini Flat,900000,0,0,0,Alaka Estate,Surulere,Lagos,,09061623299,3,https://www.propertypro.ng/property/flat-apartment-for-rent-alaka-estate-surulere-lagos-6GBCD
Decent Room Self Contain,400000,0,0,0,,Ogudu,Lagos,,09061623299,3,https://www.propertypro.ng/property/flat-apartment-for-rent-ogudu-lagos-4FRWJ
Newly Built 2 Bedroom Apartment,1000000,0,0,0,Beckley Estate Phase 2 Abule Egba Abule,Egba,Lagos,,09061623299,3,https://www.propertypro.ng/property/flat-apartment-for-rent-beckley-estate-phase-2-abule-egba-abule-egba-lagos-1FPHZ
A Decent 3 Bedroom Flat For Lease,5000000,0,0,0,Mangoro,Ikeja,Lagos,,09061623299,3,https://www.propertypro.ng/property/house-for-rent-mangoro-ikeja-lagos-9FPLF
"Office Spaces Measuring 40sqm ,100sqm ,150sqm And 250sqm",120000, , , ,Victoria,Island,Lagos,ServicedNewly Built,07051883525,3,https://www.propertypro.ng/property/commercial-property-for-rent-victoria-island-lagos-4FDCZ
A Spacious Shop,450000,0,0,0,Awolowo Way,Ikeja,Lagos,,09061623299,3,https://www.propertypro.ng/property/commercial-property-for-rent-awolowo-way-ikeja-lagos-4FLHY
Decent Mini Flat,400000,0,0,0,Omak Bus Stop Igando Ikotun,Ikotun/Igando,Lagos,,09061623299,3,https://www.propertypro.ng/property/flat-apartment-for-rent-omak-bus-stop-igando-ikotun-igando-lagos-6FQWN
Lovely Room Self,300000,0,0,0,Aguda,Surulere,Lagos,,09061623299,3,https://www.propertypro.ng/property/flat-apartment-for-rent-aguda-surulere-lagos-6FZND
Mini Flat,800000,0,0,0,Shangisha Kosofe,Kosofe/Ikosi,Lagos,,08166683865,4,https://www.propertypro.ng/property/flat-apartment-for-rent-shangisha-kosofe-ikosi-lagos-9FHNE
Newly Built Mini Flat With Pop,800000,0,0,0,Alapere Kosofe,Kosofe/Ikosi,Lagos,,09061623299,4,https://www.propertypro.ng/property/flat-apartment-for-rent-alapere-kosofe-ikosi-lagos-2FVSJ
Decent & Spacious 3bedroom Flat,3000000,3,3,3,Millenuim Ups,Gbagada,Lagos,,08167742895,4,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-millenuim-ups-gbagada-lagos-6GNHX
Newly Built And Lovely Mini Flat In Shomolu,500000, , , ,Shomolu,Shomolu,Lagos,,09061623299,4,https://www.propertypro.ng/property/flat-apartment-for-rent-shomolu-shomolu-lagos-2FTLU
Very Lovely Mini Flat,800000,0,0,0,Adekunle,Yaba,Lagos,,09061623299,4,https://www.propertypro.ng/property/flat-apartment-for-rent-adekunle-yaba-lagos-7FZUH
Mini Flat,550000,0,0,0,Ojuelegba,Surulere,Lagos,,09061623299,4,https://www.propertypro.ng/property/flat-apartment-for-rent-ojuelegba-surulere-lagos-9FZRH
A Newly Built Miniflat,1200000,2,1,2,Ifako Gbagada,Gbagada,Lagos,Newly Built,08167742895,4,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-ifako-gbagada-gbagada-lagos-6GQLK
Decent Mini Flat With 2 Toilets,400000,0,0,2,Off Ondo Street Oke Ira,Ogba,Lagos,,09061623299,4,https://www.propertypro.ng/property/flat-apartment-for-rent-off-ondo-street-oke-ira-ogba-lagos-2FREQ
Newly Built 2 Bedroom Flats All Rooms Ensuite,450000,0,0,0,Ayobo,Ipaja,Lagos,,09061623299,4,https://www.propertypro.ng/property/flat-apartment-for-rent-ayobo-ipaja-lagos-2FPMG
3 Bedroom Flat,3200000,0,3,0,Allen Avenue,Ikeja,Lagos,,09061623299,4,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-allen-avenue-ikeja-lagos-8GQZN
A Tastefully Finished 6 Bedroom Fully Detached Duplex,4000000,0,0,0,Aguda,Surulere,Lagos,,09061623299,4,https://www.propertypro.ng/property/house-for-rent-aguda-surulere-lagos-2FLRV
Lovely 2 Bedroom Flat,800000,0,0,0,Berger,Ojodu,Lagos,,09061623299,4,https://www.propertypro.ng/property/flat-apartment-for-rent-berger-ojodu-lagos-7FZNV
Newly Built And Spacious 2 Bedroom Flat,1000000,0,0,0,,Ogba,Lagos,,09061623299,4,https://www.propertypro.ng/property/flat-apartment-for-rent-ogba-lagos-6FPLC
Decent 2 Bedroom Flat,700000,0,0,0,,Ogba,Lagos,,09061623299,4,https://www.propertypro.ng/property/flat-apartment-for-rent-ogba-lagos-7FVDU
Very Spacious Mini Flat With 2 Toilets,500000,0,0,2,,Ogba,Lagos,,09061623299,4,https://www.propertypro.ng/property/flat-apartment-for-rent-ogba-lagos-0FRPM
4 Bedroom Terrace Duplex With Bq,8000000,0,0,0,,Lekki,Lagos,,09061623299,4,https://www.propertypro.ng/property/house-for-rent-lekki-lagos-6FVGF
Exquisitely Finished 4bedroom Terrace Duplex + A Room Bq For Rent!!!,6000000,4,4,4,Osapa London,Lekki,Lagos,ServicedNewly Built,08167742895,4,https://www.propertypro.ng/property/4-bedroom-house-for-rent-osapa-london-lekki-lagos-3GFZP
4bedroom Terraced Duplex,4000000,4,4,5,Osapa London,Lekki,Lagos,Newly Built,07051883525,4,https://www.propertypro.ng/property/4-bedroom-house-for-rent-osapa-london-lekki-lagos-0GNWC
Standard Mini Flat,1900000,0,0,0,Lekki Phase 1,Lekki,Lagos,,08166683865,7,https://www.propertypro.ng/property/flat-apartment-for-rent-lekki-phase-1-lekki-lagos-3FKJP
Newly Built Mini Flat,1000000,0,0,0,,Gbagada,Lagos,,09061623299,7,https://www.propertypro.ng/property/flat-apartment-for-rent-gbagada-lagos-3FVUG
Massive Hotel And Office Space With 45 Rooms,30000000, , , ,,Ojodu,Lagos,,09061623299,7,https://www.propertypro.ng/property/commercial-property-for-rent-ojodu-lagos-4FPYF
Shop And Car Wash Space,1000000,0,0,0,,Surulere,Lagos,,09061623299,7,https://www.propertypro.ng/property/commercial-property-for-rent-surulere-lagos-4GBCE
3 Bedroom Semi Detached Duplex,12000000,0,4,0,Lekki Phase 1,Lekki,Lagos,,09061623299,7,https://www.propertypro.ng/property/4-bedroom-house-for-rent-lekki-phase-1-lekki-lagos-9GPSB
Lovely Mini Flat,500000,0,0,0,,Ojodu,Lagos,,09061623299,7,https://www.propertypro.ng/property/flat-apartment-for-rent-ojodu-lagos-0FSXJ
4 Bedroom Flat,7000000,4,4,5,,Guzape,Abuja,,08160442385,7,https://www.propertypro.ng/property/4-bedroom-house-for-rent-guzape-abuja-5GLAD
Newly Built 2 Bedroom Flats All Tiled With Pop At Ipaja,800000, , , ,P And T,Ipaja,Lagos,,09061623299,7,https://www.propertypro.ng/property/flat-apartment-for-rent-p-and-t-ipaja-lagos-4FPRU
An Executive Newly Built 2bedroom Flat...,1500000,2,2,2,Aguda,Surulere,Lagos,Newly Built,08167742895,7,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-aguda-surulere-lagos-0GNHW
Newly Built Self Contain With Pop Ceiling,450000,0,0,0,,Shomolu,Lagos,,09061623299,7,https://www.propertypro.ng/property/flat-apartment-for-rent-shomolu-lagos-9FPRV
Beautiful 2 Bedroom Flat All Rooms Ensuite At Akiode,1000000, , , ,Akiode,Ojodu,Lagos,,09061623299,7,https://www.propertypro.ng/property/flat-apartment-for-rent-akiode-ojodu-lagos-5FPRL
Decent 3 Bedroom Flat In An Estate,600000,0,0,0,Isheri Egbe,Egbe/Idimu,Lagos,,09061623299,7,https://www.propertypro.ng/property/flat-apartment-for-rent-isheri-egbe-idimu-lagos-3FZHR
2 Bedroom Apartment,2000000,0,2,0,Orchid Road,Lekki,Lagos,,09061623299,7,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-orchid-road-lekki-lagos-0GKVJ
5 Bedroom Fully Detached Duplex,15000000,5,5,6,Ikota,Lekki,Lagos,Newly Built,08139265236,7,https://www.propertypro.ng/property/5-bedroom-house-for-rent-ikota-lekki-lagos-6GTVQ
Tastefully Finished Room Self Contain,450000, , , ,Abule Oja,Yaba,Lagos,,09061623299,7,https://www.propertypro.ng/property/flat-apartment-for-rent-abule-oja-yaba-lagos-3FRVR
Newly Built Mini Flat,400000,0,0,0,Abule Egba Abule,Egba,Lagos,,09061623299,7,https://www.propertypro.ng/property/flat-apartment-for-rent-abule-egba-abule-egba-lagos-6FUCX
Spacious 2 Bedroom Apartment,750000,0,2,0,,Ojodu,Lagos,,09061623299,7,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-ojodu-lagos-3GLJB
Decent Room Self Contain,400000,0,0,0,Abule Oja,Yaba,Lagos,,09061623299,7,https://www.propertypro.ng/property/flat-apartment-for-rent-abule-oja-yaba-lagos-3FTAX
Lovely Mini Flat,1300000,0,0,0,Ikate,Lekki,Lagos,,09061623299,8,https://www.propertypro.ng/property/flat-apartment-for-rent-ikate-lekki-lagos-0FTZX
Spacious And Lovely Mini Flat With Pop In Lekki Phase 1,1800000, , , ,Lekki Phase 1,Lekki,Lagos,,09061623299,8,https://www.propertypro.ng/property/flat-apartment-for-rent-lekki-phase-1-lekki-lagos-4FSUR
Mini Flat,700000,0,0,0,Magodo Gra Phase 1,Ojodu,Lagos,,08166683865,8,https://www.propertypro.ng/property/flat-apartment-for-rent-magodo-gra-phase-1-ojodu-lagos-0FHNN
Spacious Mini Flat With Pop Ceiling,1000000,0,0,0,Emmanuel Street Ogudu Gra,Ogudu,Lagos,,09061623299,8,https://www.propertypro.ng/property/flat-apartment-for-rent-emmanuel-street-ogudu-gra-ogudu-lagos-0FQJD
Newly Built 2 Bedroom Flat,650000,0,0,0,Ayobo,Ipaja,Lagos,,09061623299,8,https://www.propertypro.ng/property/flat-apartment-for-rent-ayobo-ipaja-lagos-4FZHS
Tastefull Built 2 Bedroom Flat,850000,0,0,0,Abule Egba Abule,Egba,Lagos,,09061623299,8,https://www.propertypro.ng/property/flat-apartment-for-rent-abule-egba-abule-egba-lagos-4GAKH
Lovely Serviced And Furnished Partitioned Office Space,1200000,0,0,0,,Yaba,Lagos,,09061623299,8,https://www.propertypro.ng/property/commercial-property-for-rent-yaba-lagos-4FUGL
Tanker Vessel,16000,0,0,0,,Apapa,Lagos,,07038451502,8,https://www.propertypro.ng/property/commercial-property-for-rent-apapa-lagos-6GSUB
Very Decent Room Self Contain,400000,0,0,0,Off Modupe Fola Agoro,Yaba,Lagos,,09061623299,8,https://www.propertypro.ng/property/flat-apartment-for-rent-off-modupe-fola-agoro-yaba-lagos-0FRAQ
Mini Flat,550000,0,0,0,Off Pako Ijesha Ijesha,Surulere,Lagos,,09061623299,8,https://www.propertypro.ng/property/flat-apartment-for-rent-off-pako-ijesha-ijesha-surulere-lagos-5GAHX
Spacious Mini Flat With 2 Toilets In Surulere,700000, , ,2,Kilo Marsha,Surulere,Lagos,,09061623299,8,https://www.propertypro.ng/property/flat-apartment-for-rent-kilo-marsha-surulere-lagos-2FVLE
Brand New 2 Bedroom Apartment,800000,2,2,2,Ladylak,Shomolu,Lagos,,09061623299,8,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-ladylak-shomolu-lagos-0GKQD
Newly Built Mini Flat All Tiled At Ahmadiyyah Abule Egba,300000, , , ,Ahmadiyya Ojokoro Abule,Egba,Lagos,,09061623299,8,https://www.propertypro.ng/property/flat-apartment-for-rent-ahmadiyya-ojokoro-abule-egba-lagos-8FPRJ
Decent Mini Flat,400000,0,0,0,Berger,Ojodu,Lagos,,09061623299,8,https://www.propertypro.ng/property/flat-apartment-for-rent-berger-ojodu-lagos-0FUCQ
Spacious 3bedroom Flat,1500000,3,3,3,Walter Siffery Street Ifako Gbagada,Gbagada,Lagos,,08167742895,8,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-walter-siffery-street-ifako-gbagada-gbagada-lagos-1GPGV
Room Self Contain,450000,0,0,0,Fola Agoro,Yaba,Lagos,,09061623299,8,https://www.propertypro.ng/property/flat-apartment-for-rent-fola-agoro-yaba-lagos-8FZMN
Decent Room Self Contain,300000,0,0,0,Berger,Ojodu,Lagos,,09061623299,8,https://www.propertypro.ng/property/flat-apartment-for-rent-berger-ojodu-lagos-6FRQE
A Lovely 2 Bedroom Flats With Full Pop At Oluwole Estate,800000, , , ,Oluwole Estate Ojokoro Abule,Egba,Lagos,,09061623299,8,https://www.propertypro.ng/property/flat-apartment-for-rent-oluwole-estate-ojokoro-abule-egba-lagos-2FPRV
Very Lovely And Brand New 2 Bedroom Flat,800000,0,0,0,Alakuko Alagbado Abule,Egba,Lagos,,09061623299,5,https://www.propertypro.ng/property/flat-apartment-for-rent-alakuko-alagbado-abule-egba-lagos-9FPML
Newly Built 3 Bedroom Flat,1200000,0,0,0,Iwaya,Yaba,Lagos,,09061623299,5,https://www.propertypro.ng/property/flat-apartment-for-rent-iwaya-yaba-lagos-5FZDT
Decent Mini Flat,270000,0,0,0,Oke Odo,Agege,Lagos,,09061623299,5,https://www.propertypro.ng/property/flat-apartment-for-rent-oke-odo-agege-lagos-2FVHF
A Room Self Contain,350000,0,0,0,Onike,Yaba,Lagos,,09061623299,5,https://www.propertypro.ng/property/flat-apartment-for-rent-onike-yaba-lagos-1FZRG
Newly Built Mini Flat,300000,0,0,2,Oke Odo,Agege,Lagos,Newly Built,09061623299,5,https://www.propertypro.ng/property/flat-apartment-for-rent-oke-odo-agege-lagos-3FZTM
Very Spacious Self Contain,500000,0,0,0,Fola Agoro,Yaba,Lagos,,09061623299,5,https://www.propertypro.ng/property/house-for-rent-fola-agoro-yaba-lagos-6FYFF
Newly Built Mini Flat,700000,0,0,0,Ebute Metta,Yaba,Lagos,,09061623299,5,https://www.propertypro.ng/property/flat-apartment-for-rent-ebute-metta-yaba-lagos-5FQVS
Newly Built Modern 3 Bedroom Duplex,1700000,0,0,0,Boys Town,Ipaja,Lagos,Newly Built,09061623299,5,https://www.propertypro.ng/property/house-for-rent-boys-town-ipaja-lagos-0FXYL
Decent Room Self Contain,300000, , , ,Abule Ijesha,Yaba,Lagos,,09061623299,5,https://www.propertypro.ng/property/flat-apartment-for-rent-abule-ijesha-yaba-lagos-6FSBT
Very Lovely Mini Flat With Pop In An Estate In Ipaja,500000,1, ,2,Boys Town,Ipaja,Lagos,,09061623299,5,https://www.propertypro.ng/property/flat-apartment-for-rent-boys-town-ipaja-lagos-1FVLC
Very Neat And Standard Room Self Contain In Abule Oja,450000, , , ,Abule Oja,Yaba,Lagos,,09061623299,5,https://www.propertypro.ng/property/flat-apartment-for-rent-abule-oja-yaba-lagos-1FSUU
A Nice Apartment,450000,0,0,0,Akoka,Yaba,Lagos,,09061623299,5,https://www.propertypro.ng/property/flat-apartment-for-rent-akoka-yaba-lagos-6FLSK
Spacious Room Self Contain,400000,0,0,0,Alagomeji,Yaba,Lagos,,09061623299,5,https://www.propertypro.ng/property/flat-apartment-for-rent-alagomeji-yaba-lagos-3FUAK
Neat Room Self Contain,400000,0,0,0,Akoka,Yaba,Lagos,,09061623299,5,https://www.propertypro.ng/property/flat-apartment-for-rent-akoka-yaba-lagos-7FSSF
A Decent Newly Built Mini Flat At Soluyi Gbagada,700000, , , ,Soluyi,Gbagada,Lagos,,09061623299,5,https://www.propertypro.ng/property/flat-apartment-for-rent-soluyi-gbagada-lagos-5FPRZ
Decent Mini Flat,500000,0,0,0,Bajulaiye,Shomolu,Lagos,,09061623299,5,https://www.propertypro.ng/property/flat-apartment-for-rent-bajulaiye-shomolu-lagos-7FUZJ
A Spacious And Lovely Mini Flat,700000,0,0,0,Fola Agoro,Yaba,Lagos,,09061623299,5,https://www.propertypro.ng/property/flat-apartment-for-rent-fola-agoro-yaba-lagos-9FZUP
Well Structured Mini Flat,700000,0,0,0,Fola Agoro,Yaba,Lagos,,09061623299,5,https://www.propertypro.ng/property/flat-apartment-for-rent-fola-agoro-yaba-lagos-4FZUR
Executive And Spacious 3 Bedroom Flat,2500000,0,0,0,Off Akerele,Surulere,Lagos,,09061623299,6,https://www.propertypro.ng/property/flat-apartment-for-rent-off-akerele-surulere-lagos-7GAYQ
